"","adj","p.val","fc","auc.mat","log10p","log2fc"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_KLE1615",0.354267896027883,0.00910706607775155,3.11215093868016,0.732245681381958,0.450668201913678,1.63791203243357
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB51269|s__GGB51269_SGB5062",0.906995730574511,0.268987787867758,0.351414786107477,0.560460652591171,0.0423947572533498,-1.50875319951391
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium",0.906995730574511,0.166270862000464,0.70312713922905,0.589251439539347,0.0423947572533498,-0.508142514336357
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis",0.138533822893733,0.00256741306413358,4.03464863413737,0.779270633397313,0.858444181091949,2.01244303884141
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron",0.534468623946147,0.017299821374634,2.67610628905065,0.705374280230326,0.272077785023988,1.42013541778842
"k__Bacteria|p__Firmicutes|c__CFGB76112|o__OFGB76112|f__FGB76112|g__GGB79630|s__GGB79630_SGB13983",0.906995730574511,0.248407146379608,0.352581020905995,0.565259117082534,0.0423947572533498,-1.50397327701241
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_MSK_20_85",0.698745505363755,0.0264960940586292,2.22089802101635,0.686180422264875,0.155680972668307,1.1511431488724
"k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__Candidatus_Gastranaerophilales_unclassified|s__Candidatus_Gastranaerophilales_bacterium",0.906995730574511,0.264739377794885,0.350531874680442,0.561420345489443,0.0423947572533498,-1.51238245706357
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis",0.519666764880752,0.0165544199590503,2.83865608568418,0.707293666026871,0.284275057451608,1.50520807148823
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans",0.417991596711138,0.0123516134627616,2.65413478315139,0.719769673704415,0.378832449178714,1.40824163598568
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae",0.361948826885706,0.00955181377638424,3.09788808981109,0.730326295585413,0.441352826627439,1.6312850281847
"k__Bacteria|p__Tenericutes|c__CFGB1787|o__OFGB1787|f__FGB1787|g__GGB4745|s__GGB4745_SGB6571",0.906995730574511,0.358972869976006,0,0.543186180422265,0.0423947572533498,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__GGB74552|s__GGB74552_SGB9275",0.906995730574511,0.773002829641201,0,0.504798464491363,0.0423947572533498,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB3363|s__GGB3363_SGB4447",0.906995730574511,0.336478664667519,0,0.547024952015355,0.0423947572533498,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena",0.207737849277956,0.00452413968450584,3.71781062269131,0.759117082533589,0.682484368967962,1.8944532843342
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis",0.906995730574511,0.531497690989662,0,0.521113243761996,0.0423947572533498,0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__GGB6518|s__GGB6518_SGB9205",0.906995730574511,0.295981146860952,0.324070815699646,0.554702495201535,0.0423947572533498,-1.62561899074251
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus",0.906995730574511,0.180318014987195,0.665371144371186,0.584452975047985,0.0423947572533498,-0.587768793703065
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4605|s__GGB4605_SGB6376",0.906995730574511,0.300745920916171,0.296083986865502,0.553742802303263,0.0423947572533498,-1.75592162765603
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pseudoruminococcus|s__Pseudoruminococcus_massiliensis",0.906995730574511,0.423333657035695,0,0.533589251439539,0.0423947572533498,0
"k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721|f__FGB75721|g__GGB9524|s__GGB9524_SGB14924",0.906995730574511,0.300745955131978,0.311047292267989,0.553742802303263,0.0423947572533498,-1.6847941475429
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans",0.272445973417138,0.00663140340113455,3.15144147183764,0.744721689059501,0.564719606316085,1.65601186943569
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_SGB4573",0.906995730574511,0.621362159579706,0,0.513435700575816,0.0423947572533498,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3175|s__GGB3175_SGB4191",0.906995730574511,0.15576113563558,0.767657850615086,0.593090211132438,0.0423947572533498,-0.381464657910323
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14861",0.422803849233129,0.012638254464673,2.73854767953859,0.718809980806142,0.373861067502034,1.45341099865568
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_SGB6276",0.751863721191545,0.0312072520012241,2.24847562816002,0.678502879078695,0.123860870176947,1.16894724632704
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa",0.906995730574511,0.201834503780137,0.656575455533168,0.577735124760077,0.0423947572533498,-0.606967275592418
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3653|s__GGB3653_SGB4964",0.906995730574511,0.0734539708115535,1.46564281736734,0.63531669865643,0.0423947572533498,0.551533556132924
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9724|s__GGB9724_SGB15278",0.906995730574511,0.423333657035695,0,0.533589251439539,0.0423947572533498,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera_intestinalis",0.37110620468787,0.0100153316612146,3.20166855943162,0.728406909788868,0.430501784430044,1.67882396606349
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecicola",0.906995730574511,0.155761117307943,0.698273512294713,0.593090211132438,0.0423947572533498,-0.518135847076902
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33469|s__GGB33469_SGB15236",0.647087015283976,0.0233766949657812,2.35959726719278,0.691938579654511,0.189037314823284,1.23854064339862
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis",0.657729155751384,0.0238735068062463,2.29818363379446,0.690978886756238,0.181952906352248,1.20049407952447
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_faecicola",0.906995730574511,0.177424261820505,0.718123958579234,0.585412667946257,0.0423947572533498,-0.477695199318221
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae",0.372882423047862,0.0102543462483057,3.10735373441461,0.727447216890595,0.42842808795335,1.63568648408517
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9636|s__GGB9636_SGB15107",0.906995730574511,0.102490635471345,1.09937620032917,0.617082533589251,0.0423947572533498,0.136685152872212
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus",0.906995730574511,0.129874676407672,1.0054906584016,0.603646833013436,0.0423947572533498,0.00789967822179395
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9424|s__GGB9424_SGB14794",0.906995730574511,0.521822928928237,0,0.522072936660269,0.0423947572533498,0
"k__Bacteria|p__Firmicutes|c__CFGB15209|o__OFGB15209|f__FGB15209|g__GGB9293|s__GGB9293_SGB14250",0.906995730574511,0.222177487645718,0.389364577656797,0.571976967370441,0.0423947572533498,-1.36080645367295
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Gallimonas|s__Candidatus_Gallimonas_faecium",0.906995730574511,0.750881172565691,0,0.505758157389635,0.0423947572533498,0
"k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070|f__FGB3070|g__GGB9775|s__GGB9775_SGB15395",0.906995730574511,0.358972869976006,0,0.543186180422265,0.0423947572533498,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli",0.226885504519145,0.00501864767874784,3.76383032747339,0.755278310940499,0.644193249855232,1.91220159320192
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9719|s__GGB9719_SGB15272",0.906995730574511,0.295981113206752,0.293601794543896,0.554702495201535,0.0423947572533498,-1.76806730868285
"k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249|f__FGB1249|g__GGB3033|s__GGB3033_SGB4029",0.906995730574511,0.453070019673297,0,0.529750479846449,0.0423947572533498,0
